Chromosome	Begin	End	Orientation	Symbol
4	165730779	165743071	minus	LOC101928131
4	165845607	165855704	minus	LOC105377521
4	165873237	166104457	plus	TLL1
4	166733384	167234945	minus	SPOCK3
4	168037651	168042709	minus	LOC105377523
4	168092537	168187736	plus	ANXA10
4	168092737	168102729	plus	LOC124900170
4	168170010	168199047	minus	LOC105377524
4	168216294	168325979	minus	DDX60
4	168310692	168310795	plus	LOC124900910
4	168356735	168480492	minus	DDX60L
4	168471409	168471539	plus	LOC124900181
4	168486750	168530840	minus	LOC107986198
4	168497052	168928441	plus	PALLD
4	168532201	168616614	minus	LOC124900807
4	168647896	168648587	minus	PALLD-AS1
4	168650152	168676972	minus	LOC124900808
4	168831526	168838579	minus	LOC124900809
4	168844378	168877623	minus	LOC102723331
4	168894486	169010255	minus	CBR4
4	168962525	168966938	minus	LOC107986200
4	169010429	169011060	plus	CBR4-DT
4	169059056	169074273	minus	LOC105377527
4	169094259	169270956	minus	SH3RF1
4	169275264	169331178	minus	LOC105377529
4	169392809	169612583	minus	NEK1
4	169620578	169723673	plus	CLCN3
4	169729470	169757944	minus	HPF1
4	169758063	169762927	plus	LOC107986240
4	169849051	169867335	minus	LOC124900810
4	169912718	169941684	plus	LOC105377530
4	169917761	169975902	minus	LINC02275
4	169986602	170027277	minus	MFAP3L
4	170031774	170033003	minus	LOC101928198
4	170060222	170094292	minus	AADAT
4	170062730	170066706	plus	LOC107986326
4	170226591	170283723	plus	LINC01612
4	170342821	170399139	plus	LINC02512
4	170742469	170743735	minus	LINC02382
4	170979772	170994650	plus	LOC124900869
4	171040602	171059160	plus	LINC02431
4	171186184	171186292	plus	MIR6082
4	171276412	171288355	plus	LOC105377534
4	171289493	171298299	minus	LINC02504
4	171494050	171586988	plus	LOC105377535
4	171602683	171638763	minus	LINC02174
4	171812138	171813607	minus	LOC441052
4	171813404	173041559	plus	GALNTL6
4	172119725	172122616	minus	LOC124900811
4	172629932	172726878	minus	GALNTL6-AS1
4	172931506	172939193	minus	LOC107986201
4	173131933	173169652	minus	GALNT7-DT
4	173168811	173323967	plus	GALNT7
4	173256518	173289482	minus	LOC124900812
4	173268160	173268233	plus	MIR548T
4	173331376	173334358	minus	HMGB2
4	173349231	173370698	minus	SAP30-DT
4	173370954	173377532	plus	SAP30
4	173384701	173519144	minus	SCRG1
4	173393057	173414080	plus	LOC112268474
4	173466062	173482247	plus	LOC112267917
4	173508117	173514742	plus	LOC101928409
4	173516596	173520299	plus	LOC124900815
4	173526091	173530229	minus	HAND2
4	173528600	173591255	plus	HAND2-AS1
4	173535749	173538063	minus	LOC124900816
4	173697359	173698983	minus	LOC107986203
4	173897273	173929525	plus	LINC02269
4	173924184	173990966	minus	LOC105377543
4	173953743	173980185	plus	LOC105377544
4	174005849	174017010	plus	LOC105377546
4	174064091	174090239	minus	LOC107986204
4	174094660	174220398	minus	LINC02268
4	174236658	174283667	minus	FBXO8
4	174283706	174333381	plus	CEP44
4	174354729	174398386	plus	LOC105377547
4	174423795	174423864	plus	MIR4276
4	174490175	174522893	minus	HPGD
4	174522613	174541049	plus	LOC105377548
4	174528710	174529687	minus	LOC124900870
4	174610097	174614497	plus	LOC105377549
4	174622627	174635301	plus	LOC105377551
4	174636920	174829247	minus	GLRA3
4	174831728	174875964	plus	LOC101928551
4	174918358	174978180	plus	ADAM29
4	174978282	174984015	minus	LOC124900871
4	175013029	175034061	plus	LOC105377552
4	175194138	175198982	minus	LOC124900872
4	175632937	176002393	minus	GPM6A
4	175790307	175812189	plus	GPM6A-DT
4	175901926	175961656	minus	LOC107984113
4	176065841	176182815	plus	WDR17
4	176184579	176195585	minus	SPATA4
4	176213673	176277524	minus	ASB5
4	176307958	176320510	minus	SPCS3-AS1
4	176319966	176332245	plus	SPCS3
4	176380907	176521714	plus	LOC124900817
4	176654184	176706143	plus	HAFML
4	176683538	176792922	minus	VEGFC
4	176875702	176880600	plus	LINC02509
4	177213056	177301280	minus	LOC105377557
4	177309874	177371268	plus	NEIL3
4	177342711	177381354	minus	LOC105377558
4	177430774	177442437	minus	AGA
4	177442514	177697910	plus	AGA-DT
4	177580859	177580921	plus	LOC124900889
4	177686673	177691109	minus	LOC105377559
4	177728757	177990750	plus	LINC01098
4	177756383	177758916	minus	LOC105377560
4	177812046	177907936	minus	LINC01099
4	178007857	178038597	minus	LOC105377561
4	178136775	178163582	plus	LOC105377562
4	178685886	178685956	minus	LOC124900186
4	178813040	178817380	plus	LOC105377563
4	180095498	180117201	minus	LOC124900818
4	180099606	180148870	plus	LOC124900623
4	180171826	180178671	plus	LOC124900819
4	180397522	180555979	plus	LOC105377567
4	180460432	180532810	minus	LOC105377565
4	180733091	180740946	minus	LOC124900820
4	180905722	180919079	minus	LOC105377568
4	180919095	180928684	minus	LOC124900821
4	181064089	181159149	minus	LINC00290
4	181261016	181265029	minus	LINC02500
4	181375732	181389209	minus	LOC107986205
4	181389201	181427307	minus	LOC124900822
4	181447613	182803024	plus	TENM3
4	181820005	181829973	minus	TENM3-AS2
4	182138658	182144515	minus	TENM3-AS1
4	182169293	182169378	plus	MIR1305
4	182204486	182216648	minus	LOC105377572
4	182761635	182767390	minus	LOC105377571
4	182871123	182879537	minus	LOC105377576
4	182890091	182917611	minus	DCTD
4	182937425	182943138	plus	LOC105377577
4	182968442	182986034	minus	LOC107986327
4	183014016	183037109	plus	LOC112268472
4	183030644	183037129	minus	LOC107986328
4	183058780	183092400	minus	LOC105377578
4	183097021	183099199	minus	WWC2-AS2
4	183099257	183320777	plus	WWC2
4	183233628	183240634	minus	WWC2-AS1
4	183274461	183274564	minus	LOC124900896
4	183318100	183320276	minus	CLDN22
4	183321764	183322426	minus	CLDN24
4	183329298	183329401	plus	LOC124900894
4	183444636	183449064	plus	CDKN2AIP
4	183472499	183479091	plus	LOC124900823
4	183494737	183504515	minus	ING2-DT
4	183505058	183512429	plus	ING2
4	183543622	183556914	plus	LOC101929996
4	183558584	183567310	minus	LOC105377580
4	183582195	183582301	minus	LOC124900911
4	183639635	183659185	minus	RWDD4
4	183659293	183713589	plus	TRAPPC11
4	183725864	183734037	plus	LOC105377581
4	183760735	183765823	minus	LOC124900824
4	183798022	184023530	plus	STOX2
4	184030963	184062814	plus	LOC107986330
4	184079409	184093235	plus	LOC124900826
4	184088706	184217873	minus	ENPP6
4	184262629	184293612	minus	LOC105377582
4	184265646	184274262	plus	LOC105377584
4	184287745	184296524	plus	LOC124900825
4	184298882	184314329	minus	MYL12BP2
4	184341031	184353977	minus	LINC02363
4	184365561	184382306	minus	LINC02362
4	184387729	184474550	minus	IRF2
4	184474802	184477304	plus	IRF2-DT
4	184506460	184537583	minus	LINC02427
4	184584093	184624872	minus	LINC02365
4	184627696	184649447	minus	CASP3
4	184649738	184694952	plus	PRIMPOL
4	184694085	184734096	minus	CENPU
4	184755595	184826594	minus	ACSL1
4	184826171	184844206	plus	LOC105377587
4	184843296	184855652	minus	MIR3945HG
4	184851013	184851110	minus	MIR3945
4	184893000	184899461	minus	LINC01093
4	184938383	184938440	minus	MIR4455
4	184989347	185005779	plus	LINC02437
4	185018490	185020953	plus	HELT
4	185051877	185107248	plus	LINC02436
4	185075139	185086206	minus	LOC105377588
4	185143266	185150382	plus	SLC25A4
4	185159665	185210248	minus	CFAP97
4	185204237	185378642	plus	SNX25
4	185324851	185341987	minus	LOC124900827
4	185363872	185397287	minus	LRP2BP
4	185396841	185400723	plus	ANKRD37
4	185399537	185425964	minus	UFSP2
4	185408434	185449826	plus	CFAP96
4	185445182	185471733	minus	CCDC110
4	185471431	185472263	plus	LOC105377590
4	185500660	185535507	minus	PDLIM3
4	185585523	185956372	minus	SORBS2
4	185587925	185594003	plus	SORBS2-AS1
4	185902951	185919461	plus	LOC101928929
4	185946083	185946186	plus	LOC124900909
4	185965249	185972274	plus	LOC124900828
4	185990125	186022965	minus	LOC124900830
4	186017312	186018881	plus	LOC124900829
4	186069156	186088073	plus	TLR3
4	186104704	186175337	plus	FAM149A
4	186107694	186128497	plus	LOC124900171
4	186189032	186191490	minus	FLJ38576
4	186191567	186213463	plus	CYP4V2
4	186210853	186258471	plus	KLKB1
4	186238405	186240494	plus	LOC124900873
4	186266189	186289681	plus	F11
4	186286098	186501058	minus	F11-AS1
4	186380247	186382017	minus	LOC124900874
4	186523680	186545773	plus	LOC105377596
4	186533655	186555567	minus	MTNR1A
4	186587794	186726696	minus	FAT1
4	186625207	186628147	minus	LOC107986334
4	186758763	186759667	minus	LOC124900875
4	186838396	186840818	minus	LOC124900877
4	186840662	187061216	plus	LOC102723906
4	186889267	186892983	plus	LOC105377599
4	186979490	186996438	minus	LOC124900876
4	187126992	187129874	plus	LOC124900878
4	187201986	187212875	plus	LINC02374
4	187223981	187260560	minus	LOC107986335
4	187304083	187505613	minus	LOC339975
4	187370648	187371921	plus	LINC02514
4	187408850	187416078	plus	LINC02515
4	187532878	187672641	minus	LINC02492
4	187564630	187646364	minus	LOC105377604
4	187612920	187615722	minus	LOC124900879
4	187613727	187633647	plus	LOC105377603
4	187671785	187714302	plus	LOC107983963
4	187931233	187932395	plus	LOC124900880
4	187942164	187992879	minus	LOC124900881
4	187995771	188005246	plus	ZFP42
4	188091272	188109603	minus	TRIML2
4	188119359	188127562	minus	LOC107986337
4	188137229	188150767	plus	TRIML1
4	188160053	188161139	plus	LINC02434
4	188175143	188181790	plus	LOC105377607
4	188376283	188378118	minus	LOC105377608
4	188428599	188466878	minus	LOC105377609
4	188455578	188601908	plus	LINC01060
4	188768982	188818502	minus	LOC101930028
4	188776657	188785511	plus	LINC02508
4	189053322	189058836	minus	LOC105377611
4	189058981	189096929	minus	LOC105377612
4	189097036	189126175	minus	LOC105377613
4	189203145	189204881	plus	LOC124900838
4	189364340	189391702	plus	LOC105377614
4	189550782	189552089	plus	LOC105377615
4	189659606	189661486	plus	LINC01262
4	189703880	189723158	minus	LOC105377616
4	189764391	189940733	minus	FRG1-DT
4	189779319	189787605	minus	LOC124900882
4	189814945	189820145	plus	LOC105377619
4	189881515	189884868	plus	LINC01596
4	189940872	189963192	plus	FRG1
4	190024367	190027256	minus	FRG2
4	190064502	190067864	plus	DBET
4	190105246	190112749	minus	LOC107986338
4	190173774	190185911	plus	DUX4
5	25178	26177	minus	LOC124900928
5	26321	51003	minus	LOC105374602
5	92168	189966	plus	PLEKHG4B
5	191495	196334	plus	LRRC14B
5	192728	194727	minus	LOC124900929
5	196868	218153	minus	CCDC127
5	218320	268746	plus	SDHA
5	269556	271524	minus	PDCD6-DT
5	271646	438285	plus	PDCD6-AHRR
5	271646	314974	plus	PDCD6
5	321714	438285	plus	AHRR
5	441835	443160	minus	EXOC3-AS1
5	443176	467290	plus	EXOC3
5	446821	447392	plus	LOC124900930
5	470456	524449	minus	SLC9A3
5	470510	472965	minus	SLC9A3-OT1
5	473236	480892	plus	SLC9A3-AS1
5	524658	527455	plus	LOC107986395
5	535840	535882	minus	MIR4456
5	555061	556387	minus	LOC105374606
5	571044	577073	minus	LOC105374607
5	600791	607610	plus	LOC105374608
5	602169	612210	minus	CEP72-DT
5	612340	676616	plus	CEP72
5	659862	700727	minus	TPPP
5	693540	698847	plus	LOC101929898
5	710355	784729	minus	ZDHHC11B
5	795605	860563	minus	ZDHHC11
5	863741	892801	minus	BRD9
5	892884	919348	plus	TRIP13
5	962318	964161	minus	LOC124900931
5	987177	997340	minus	LINC02982
5	997644	1003973	minus	LOC124900932
5	1008802	1038943	plus	NKD2
5	1050384	1155899	minus	SLC12A7
5	1062896	1062974	minus	MIR4635
5	1130044	1132436	minus	LOC107986396
5	1173096	1182847	minus	LOC124900189
5	1173096	1178605	minus	TERLR1
5	1201595	1225111	plus	SLC6A19
5	1225381	1246189	plus	SLC6A18
5	1253167	1295068	minus	TERT
5	1309310	1309377	minus	MIR4457
5	1317752	1345099	minus	CLPTM1L
5	1363582	1380073	minus	LINC01511
5	1392794	1445440	minus	SLC6A3
5	1461427	1523960	minus	LPCAT1
5	1489531	1495519	plus	LOC124901162
5	1510762	1510856	minus	MIR6075
5	1542106	1548399	minus	LOC124901161
5	1548410	1555955	plus	LOC107986397
5	1704198	1725384	minus	LOC105374614
5	1708785	1708868	minus	MIR4277
5	1793065	1793868	plus	LOC101929003
5	1798385	1801434	minus	MRPL36
5	1801407	1816048	plus	NDUFS6
5	1855970	1856568	minus	LINC02116
5	1857272	1859889	plus	LOC124901163
5	1864886	1868077	plus	LOC124901164
5	1877413	1887179	minus	IRX4
5	1883333	1884649	plus	IRX4-AS1
5	1887331	1900493	plus	CTD-2194D22.4
5	1927754	1959174	plus	LOC124901165
5	1931033	2119386	plus	LOC105374618
5	2266961	2278492	plus	LOC124901166
5	2303720	2312201	minus	LOC100506858
5	2426130	2430814	minus	LOC124901167
5	2712591	2715237	plus	LSINCT5
5	2735635	2751677	minus	IRX2
5	2751893	2758578	plus	IRX2-DT
5	2917854	2920528	plus	LOC105374620
5	2926283	2935124	plus	LOC107983966
5	2940708	2965527	plus	LOC107984098
5	3036667	3042023	plus	LOC105374621
5	3177835	3181232	plus	LINC01377
5	3417152	3536094	minus	LINC01019
5	3452816	3461660	plus	LINC02162
5	3496372	3504004	minus	LINC01017
5	3595832	3601403	plus	IRX1
5	3605560	3618083	plus	LOC107986399
5	3778400	3788064	plus	LOC105374625
5	3961158	3964006	plus	LOC105374626
5	4135645	4154142	plus	LINC02063
5	4436852	4440259	minus	LOC124901168
5	4483928	4490557	minus	LOC124901169
5	4730216	4867253	minus	LOC107986400
5	4773481	4774865	plus	LINC02114
5	4866510	4868213	plus	LOC105374629
5	4970336	4975280	minus	LOC105374630
5	5034359	5070004	plus	LINC01020
5	5069192	5078311	minus	LINC02121
5	5132085	5140054	minus	ADAMTS16-DT
5	5140330	5320304	plus	ADAMTS16
5	5258550	5422129	minus	LOC101929200
5	5422677	5490220	plus	ICE1
5	5688331	5693798	plus	LOC105374634
5	5788278	5796273	plus	LOC105374636
5	6310441	6337292	minus	LINC02145
5	6371874	6378547	minus	MED10
5	6409200	6411746	plus	LOC124900933
5	6448859	6496723	plus	UBE2QL1
5	6449337	6471896	plus	LOC105374639
5	6582136	6588500	plus	LINC01018
5	6599239	6633044	minus	NSUN2
5	6633440	6674386	plus	SRD5A1
5	6682816	6684453	minus	LOC124900934
5	6686325	6707711	minus	LINC02102
5	6713432	6757044	plus	TENT4A
5	6757935	6765061	plus	LOC107986401
5	6766312	6779197	plus	LOC102724943
5	6795880	6826728	plus	LINC02236
5	6827853	6827921	minus	MIR4278
5	6829763	6835734	plus	LOC105374641
5	6846721	6888120	plus	LOC105374642
5	7036481	7151028	plus	LINC02196
5	7226159	7230648	minus	LOC124900935
5	7272795	7277743	plus	LOC105374643
5	7329471	7331981	plus	LOC105379638
5	7346986	7347977	minus	LINC02123
5	7362942	7373094	minus	LOC105374645
5	7373166	7391904	plus	LINC02142
5	7390648	7395949	minus	LOC107986403
5	7396138	7830081	plus	ADCY2
5	7415038	7429286	plus	LOC105374646
5	7830378	7851133	minus	CFAP90
5	7850859	7901113	plus	MTRR
5	7859159	7869031	minus	FASTKD3
5	7903750	7910699	plus	LOC124900936
5	8055362	8057484	minus	LOC124900937
5	8061072	8074626	plus	LOC102723339
5	8333483	8457564	minus	LINC02226
5	8457687	8463096	plus	MIR4458HG
5	8460925	8460999	plus	MIR4458
5	8525195	8561682	plus	LOC105374647
5	8756404	8844491	minus	LOC101929307
5	8839732	8881525	plus	LINC02199
5	9035033	9546075	minus	SEMA5A
5	9053816	9053895	minus	MIR4636
5	9178317	9186404	plus	LOC124901170
5	9511333	9518086	plus	SEMA5A-AS1
5	9546200	9550298	plus	SNHG18
5	9548827	9548914	plus	SNORD123
5	9594817	9600416	minus	LOC101929359
5	9627347	9903876	minus	TAS2R1
5	9629943	9631896	plus	LOC124900938
5	9641315	9903824	minus	LINC02112
5	9751365	9776826	plus	LOC105374649
5	9854377	9857609	plus	LINC02221
5	9930689	9964932	minus	LOC107986405
5	10081575	10084205	minus	LOC124900939
5	10225507	10249888	minus	ATPSCKMT
5	10249921	10266412	plus	CCT5
5	10277595	10307902	minus	CMBL
5	10316352	10337411	plus	LOC105374651
5	10343103	10354057	minus	MARCHF6-DT
5	10353695	10440388	plus	MARCHF6
5	10402364	10402431	plus	MIR10397
5	10440735	10441851	minus	ROPN1L-AS1
5	10441879	10482807	plus	ROPN1L
5	10461366	10464841	plus	LOC124900940
5	10478037	10478145	plus	MIR6131
5	10493527	10502728	minus	LINC02212
5	10504990	10522084	minus	LINC02213
5	10564070	10657816	plus	ANKRD33B
5	10679230	10761234	minus	DAP
5	10761036	10770295	plus	DAP-DT
5	10774641	10787032	minus	CTD-2154B17.1
5	10964705	10987523	plus	LOC105374654
5	10971836	11904446	minus	CTNND2
5	12354783	12368765	plus	LOC105374656
5	12361381	12574640	minus	LOC105374655
5	12574857	12805183	plus	LINC01194
5	12784415	12790993	minus	LOC124900941
5	12837217	12864911	minus	LOC105374657
5	12877472	13032886	minus	LINC02220
5	13162757	13175916	plus	LOC105374659
5	13396120	13580350	minus	LOC105374660
5	13605182	13607751	plus	LOC124900942
5	13690328	14011818	minus	DNAH5
5	14143342	14510204	plus	TRIO
5	14345865	14353302	plus	LOC124900943
5	14463983	14464067	plus	SNORD170
5	14581792	14616180	plus	OTULINL
5	14652278	14652382	minus	SNORD141B
5	14663099	14664604	minus	OTULIN-DT
5	14664718	14716525	plus	OTULIN
5	14704800	14871778	minus	ANKH
5	14712694	14716529	plus	LOC100130744
5	14723387	14740988	plus	LOC124900944
5	14825929	14826012	minus	MIR4637
5	14888832	14893045	plus	LOC105374661
5	14970912	14992964	plus	LOC107986376
5	15110786	15110920	minus	LOC124900197
5	15191646	15266560	minus	LINC02149
5	15425652	15496547	plus	LOC124900945
5	15500180	15939793	plus	FBXL7
5	15602189	15615002	minus	CTD-2350J17.1
5	15734430	15769796	minus	LOC124900946
5	15846420	15894205	minus	LOC107986343
5	15935182	15935260	plus	MIR887
5	15963397	15983811	plus	LOC107986406
5	16067139	16179791	minus	MARCHF11
5	16129131	16141728	plus	MARCHF11-AS1
5	16179945	16180804	minus	LOC105379640
5	16180241	16187061	plus	MARCHF11-DT
5	16373361	16441102	minus	LINC02150
5	16451519	16465800	minus	ZNF622
5	16473053	16616997	minus	RETREG1
5	16615926	16629969	plus	RETREG1-AS1
5	16661907	16936288	minus	MYO10
5	17106028	17117486	minus	LOC124900947
5	17130028	17217422	minus	BASP1-AS1
5	17155930	17155992	minus	MIR10522
5	17164814	17172287	plus	LOC105374664
5	17216823	17276834	plus	BASP1
5	17378906	17387310	minus	LINC02111
5	17404019	17441694	plus	LINC02217
5	17444010	17483946	plus	LINC02218
5	17490967	17492076	minus	H3Y2
5	17498231	17498827	plus	TAF11L2
5	17518367	17518963	plus	TAF11L3
5	17521801	17522397	plus	TAF11L4
5	17525235	17525831	plus	TAF11L5
5	17528669	17529265	plus	TAF11L6
5	17585162	17585758	minus	TAF11L7
5	17590364	17590960	minus	TAF11L8
5	17593798	17594394	minus	TAF11L9
5	17597232	17597828	minus	TAF11L10
5	17604183	17605910	plus	TAF11L11
5	17610392	17612111	plus	TAF11L12
5	17632088	17632684	plus	TAF11L13
5	17634460	17635053	plus	TAF11L14
5	17654868	17655849	minus	H3Y1
5	17743800	17785739	plus	LOC105374666
5	17807274	17930489	plus	LINC02223
5	18236123	18236196	plus	LOC124900199
5	18725966	18746156	minus	LINC02100
5	18843902	18844000	plus	LOC124901212
5	18972408	18990438	plus	LOC105374669
5	19471296	20575713	minus	CDH18
5	19771401	19778705	plus	LOC105374672
5	20290980	20292548	plus	LOC124900948
5	20305551	20332446	plus	CDH18-AS1
5	20611840	20937693	plus	LINC02241
5	20612625	20615535	minus	LINC02146
5	20849714	20875809	minus	LOC105374673
5	21007926	21116710	minus	LOC105374678
5	21138092	21176356	minus	LOC102723561
5	21188236	21341676	minus	LOC124900950
5	21275670	21282679	plus	LOC124900951
5	21544719	21557154	plus	LOC124900949
5	21612908	21676475	plus	LOC105374685
5	21750673	22853344	minus	CDH12
5	21823527	21826613	plus	LOC105374683
5	21884454	21884569	plus	SNORA105A
5	21967839	21968485	plus	LOC107986345
5	22212432	22214605	plus	LOC105374682
5	22573706	22589298	plus	LOC105374681
5	22754483	22758305	plus	LOC101929617
5	23039017	23094162	plus	LOC105374686
